	news_title	label
1546	A Yau 'Yan Kasar Tunisia Ke Zaben Shugaban Kasarsu	Africa
1547	Yanayi Na Kara Dagula Kokarin Kashe Gobarar Daji A Jihar California	World
1548	Hukumar Zabe INEC Ta Shirya Wa Zaben Gwamna a Jihar Osun	Politics
1549	"‘Yan Sanda Sun Gargadi Masu Shirin ""Hambarar"" Da Gwamnatin Najeriya"	World
1550	An Cafke Mutane 49 A Taraba Da Ake Zargi Da Laifin Garkuwa Da Mutane	World
1551	Yan Bindiga Sun Abkawa 'Yan Canji a Fatakwal, Mutum Hudu Sun Mutu	World
1552	Kungiyar Taliban Na Ganawa Da Gwamnatin Afghanistan	World
1553	Mai Yiwuwa Korea Ta Arewa Za Ta Koma Tattaunawa Da Amurka	World
1554	Hukumar Zaben Najeriya Ta Sake Bude Kofar Mika Sunayen 'Yan Takara	Politics
1555	Shugaba Donald Trump Ya Dawo Washington Bayan Bukin Cika-Ciki	World
1556	INEC, Ta Yarda Jam'iyyar APC Ta Yi Zabe A Zamfara	Politics
1557	Masanan Lafiya a Nigeriya Sun Yarda Da Binciken Maganin Rigakafi Na Cutar Cizon Sauro	Health
1558	Shugaba Erdogan Ya Kai Ziyara Moscow	World
1559	Tarayyar Turai Zata Ba Najeriya Euro Miliyan 55 Don Yakar Polio	Africa
1560	An Girke Jami'an Tsaro a Majalisar Dokokin Najeriya	World
1561	Yan Bindiga Sun Kashe Shugaban Kungiyar Miyetti Allah a Adamawa	Africa
1562	Mahaukaciyar Guguwa Ta Kashe Mutum Sama Da Dubu a Mozambik (Mozambique)	Africa
1563	Gwamnatin Najeriya Zata Yiwa Mutane Miliyan 8 Gwajin HIV	Africa
1564	Yau Itace Ranar Shan Taba Haramun A Duniya	World
1565	Bill Gate ya zai bada ladan dala dubu dari biyar ga jihohin da suka shawo kan cutar Polio a Najeriya	Health
1566	Me ‘Yan Najeriya Ke Cewa Kan Dage Zaben Shugaban Kasa?	Africa
1567	Za a fitar da ragowar bayanan kisan shugaba John F. Kennedy	World
1568	Wasu Jami'an Hukumar Zabe A Jihar Neja Sun Sha Da Kyar	World
1569	Musulmai Sun Taya Kiristoci Bukin Kirsimeti A Nijar	Africa
1570	Jam’iyyar Adawa Ta Lashe Yawancin Kujeru A Denmark	World
1571	An Kori Wani Sojan Da Ya Aikata Fyade Ma Yarinya A Maiduguri	World
1572	Mutum 213 Suka Kamu Da Cutar Lassa Fever - Hukumomin Najeriya	Health
1573	APC: Ana Cece-ku-ce Kan Kudaden Sayen Fom Din Takara	Politics
1574	Jawabin Trump A Babban Taron Kolin Majalisar Dinkin Duniya	World
1575	Hukumar Zaben Nijar Ta Ce Zargin Shirinta Ya Birkice Ba Gaskiya Ba Ne	Africa
1576	Dalilin Da Ya Sa Ni Yin Tattaki Daga Legas Zuwa Abuja - Malam Isa	Nigeria
1577	Benin Ta Zama Kasa Ta 9 Da Aka Katse Yanar Gizo Saboda Zabe a 2019	World
1578	Rashin Tsabtace Muhalli Yana Kawo Zazzabin Cizon Sauro	Health
1579	Amurka Ta Tallafawa Daliban Najeriya 130 Shiga Jami'o'in Kasar	Africa
1580	Masu Ilimin Kimiyya Suna Kyautata Zaton Samun Maganin HIV	Health
1581	Ana Cigaba Da Maido 'Yan Najeriya Daga Hanyarsu Ta Balaguro Turai	World
1582	An Tsagaita Wuta Tsakanin Isra'ila Da Falastinawa	World
1583	Boko Haram Ta Kai Hari a Kauyukan Maiduguri	Nigeria
1584	Abin Da Masu Kididdiga Ke Cewa Kan Sakamakon Farko	World
1585	Karbar Na-Goro: Matafiya Da Direbobi Sun Yi Zanga-Zanga	World
1586	Hukumar Yaki Da Cin Hanci A Nijar Ta Bayyana Samun Nasarori	Africa
1587	Daukin Soji Da Faransa Ta Kai Chadi Ya Janyo Cece Kuce	Nigeria
1588	Za'a Tuhumi Baturen Da Ya Kashe Akalla Masallata 50 A New Zealand	World
1589	Wasu 'Yan Bindiga Sun Kai Hari A Birnin Kabul	World
1590	An Shiga Kai Dauki Zuwa Bahamas Daga Kasashen Duniya	World
1591	Ambaliyar Ruwa Ta Cinye Kauyuka a Neja	Nigeria
1592	Kungiyar Tsofaffin Sojin Najeriya Sun Gudanar Da Taro	World
1593	An Kashe Matar Dan Wasan Fina-finan Ghana a Amurka	World
1594	NASSARAWA: Mutane Dubu Talatin Zasu Sami Aiki A Kamfanin Dangwate	World
1595	An Yi Nasarar Gwajin Magungunan Ebola	Nigeria
1596	Robert Mugabe, Tsohon Shugaban Kasar Zimbabwe Ya Rasu.	Africa
1597	‘Yan Bindigar Katsina Sun Saki Mata 10 Da Wani Jinjiri	World
1598	Filato: Har Yanzu Ana Rikici Kan Sakamakon Zaben Jos Ta Arewa	Politics
1599	Ana Daukan Matakan Dakile Yaduwar Cutar Ebola da ta Kunno Kai a Fatakwal	Health
1600	Gwamnatin Jihar Bauchi Ta Fara Rigakafin Cutar Shawara A Jihar	Health
1601	Najeriya Ta Samu Rigakafin Cutar Sankarau Ta Kananan Yara	Health
1602	Boko Haram Ta Aikata Cin Zarafin Bil Adama.	Nigeria
1603	Gwamnatin jihar Kaduna Ta Kafa Dokar Hana Fita A Kajuru	World
1604	Yaki Da Ta'ammali Da Miyagun Kwayoyi Da Kuma Bangar Siyasa	World
1605	Dillalan Shanu Da Kayan Abinci Na Barazanar Yajin Aiki	World
1606	Afurka Ta Kudu: Mutum 10 Sun Mutu A Rikicin Kin Jinin Baki	Africa
1607	An Saki Madugun Adawar Kasar Kamaru	Africa
1608	Shugaba Buhari Ya karbi Wakili Na Musamman Daga Afirka Ta Kudu	Nigeria
1609	Ana Tattaunawa Da Masu Garkuwa Da Malam Suleiman - JIBWIS	World
1610	An Yi Nasarar Kulla Yarjejeniyar Tsagaita Wuta a Libya	World
1611	Rigima Bata Bar Musulmi ko Kiristoci ba - inji Nakasassu	World
1612	Bude Gidan Rawa A Saudiya Ya Huskanci Koma Baya	World
1613	Jamhuriyar Nijer Ta Samu Daman Zama A Kwamitin Sulhun MDD	Africa
1614	Shin Siyasar Najeriya Ta Raba Kan Kannywood Kenan Har Abada?	Nigeria
1615	Jihar Jigawa Zata Yiwa Yara Miliyan 1 Allurar Rigakafin Shan Inna	Nigeria
1616	Ana Bukatar Rage Hadarin Gubar Dalma A Gidaje	World
1617	Kisan Janar Idriss: Kotu Ta Ce a Cigaba Da Tsare Wasu Mutane 19	Nigeria
1618	Majalisar Dokoki Bata Da Hurumin Binciken Badakalar Ganduje	World
1619	Cutar Ebola ta Kashe Akalla Mutane 2,000 a Yammacin Afirka	Health
1620	Jihar Katsina Na Cikin Wadanda Suka Samu Nasarar Yaki Da Polio A 2013	World
1621	Pakistan Ta Damke Wadanda Ake Zargi Da Kai Hari A Yankin Kashmir	World
1622	Britaniya Zata Ninka Gudumawarta Ga Yaki Da Cutar Polio	Health
1623	Rundunonin Sojin Najeriya Da Na Nijar Sun Hada Kai Wajen Yakar 'Yan Bindiga	Africa
1624	Nakasassu A Najeriya Zasu Sha Romon Demokaradiyya	Nigeria
1625	An Umurci Dakarun Amurka Su Zauna cikin Shirin Ko Ta Kwana Saboda Koriya ta Arewa	World
1626	Najeriya Tana Shirin Kafa Dokar Haramta Nunawa Masu Kanjamau Wariya	Africa
1627	Hisbah na Cigaba da Binciken Samarin da ta Kama Su na Kokarin Auren Juna	World
1628	Yan Bindiga Sun Kashe Mutum 11 a Jihar Filato	World
1629	An Yi Jinyar Wani Rukunin Masu Fama Da Cutar Kanjamau A Faransa	Health
1630	An Bayyanar Da Sakamakon Zaben 'Yan Takara A Jihar Imo	Politics
1631	Gwamnatin Buhari Ta Na Yiwa Kotuna Da'a	Nigeria
1632	Zaben Gwamnoni: APC, PDP Sun Ja Daga a Adamawa	Politics
1633	Birtaniya Tayi Alkawarin Biliyan $1.6 Domin Yaki Da Kanjamau, Tarin Fuka Da Cizon Sauro	Health
1634	Fadar Vatican Ta Tsige Wani Limamin Katolika a Amurka	World
1635	Syria: Farmakin Baghuz Ya Fuskanci Tsaiko	World
1636	An Maido Da Hanyoyin Sadarwar Talho, Yanar Gizo a Kashmir	World
1637	Gwamnatin Najeriya Ta Kara Kaimi Wurin Daukar Matakan Tsaro	Africa
1638	MDD Ta Kwashe 'Yan Gudun Hijira 149 Daga Libya	Africa
1639	Masana Sun Gargadi Mata Kan Kayyade Haihuwa	Nigeria
1640	Yan-Ta'addar Boko Haram Sun Yi Ma Hauwa Liman Kisan Gilla	Nigeria
1641	Nijer: Shirin Komawa Makaranta	Africa
1642	Rushewar Gidaje: An Bukaci Legas, Oyo Su Biya Diyya	Nigeria
1643	Yan Gudun Hijira Sun Koka Kan Rashin Sabunta Katunan Zabe	World
1644	"Za a Hada ""Wazobia"" a Majalisar Kwamishinonin Jihar Legas"	Nigeria
1645	Gwamnatin Najeriya Tayi Kasafin Naira Miliyan 415 Don Cutar Kanjamau, Kansa, Da Yaki Da Zazzabin Cizon Sauro	Health
1646	Tsohon Shugaban Amurka George W.H. Bush Ya Mutu	Africa
1647	Duk Da Yarjajjeniyar Da Aka Cimma A Sudan Ta Kudu, Ba a Sako Fursunan Yaki Ko Guda Ba.	Africa
1648	MDD Ta Bukaci A Yi Shari’a Da Adalci A Yankin Sahel	Nigeria
1649	Kasar Angola ta sami ci gaba a yaki da cutar Polio	Health
1650	CAN Ta Shirya Taro A Kan Zaman Lafiyar Najeriya	World
1651	Rawar Da Sojoji Suka Taka A Zabe Itace Inganta Tsaro	World
1652	Yan bindiga Sun Kashe 'Yan sanda Biyu a Nijar	Africa
1653	Guguwa Da Ruwan Sama Da Aka Lakabawa Suna Nate Ta Dumfaro Amurka	World
1654	Hukumar MDD Tana Horas Da Matasan Najeriya Domin Su Dogara Da Kansu	World
1655	Amurka Ta Dakatar da Baiwa 'Yan Turkiya Takardar Shiga Kasarta	World
1656	Afrika Tana Samun Ci Gaba A Sufurin Jiragen Sama	World
1657	Zuma Ya Ba Da Bahasi a Gaban Kwamitin Da Ke Bincikensa	World
1658	Amurka Ta Yi Allah Wadai Da Cin Zarafin Masu Zanga Zanga A Sudan	World
1659	Facebook Ya Rufe Daruruwan Shafukan Bogi a India, Pakistan	World
1660	Fashin Bakin Masana Kan Tantance Ministoci a Majalisa	World
1661	An Kama Mutanen Da Ake Zargi Da Kashe 'Yan sanda a Kaduna	World
1662	Taraba: Ba Ayi Zabe Ba a Wasu Yankuna	Nigeria
1663	Kamfanin Boeing Ya Dakatar Da Sayar Da Samfurin Jirgin MAX 737	World
1664	Mutanen da Ebola ta Kashe Ya Haura Zuwa Zuwa Kusa da 900	Nigeria
1665	Abin Da Ya Sa Yari Ya Nemi a Kafa Dokar Ta-baci a Zamfara	World
1666	Yadda Aka Gudanar Da Zabe a Jihar Filato	World
1667	A Karon Farko MDD Ta Yi Zama Kan Rikicin Kamaru	Africa
1668	Kwastam: Sai Munga Bayan Masu Shigowa Da Miyagun Kwayoyi	World
1669	Amurka Za Ta Tura Sojoji da Jiragen Yaki Gabas Ta Tsakiya	World
1670	Kungiyar Kwadago Ta Umarci Ma'aikata Da Fara Yajin Aiki	Africa
1671	Ana Cigaba Da Muzgunawa Fararen Hula A Myanmar	World
1672	Turkiya Ta Sake Wani Faston Amurka Bayan Ta Daure Shi Shekaru Biyu	World
1673	Ana Barin Wuta a Gabas Ta Tsakiya	Nigeria
1674	An Kaddamar Da Rundunar GARSI Don Yaki Da 'Yan Ta'adda a Yankin Sahel	World
1675	Yan Kamaru Sun Ja Daga A Gwada Musu Inda Aka Kai Fursinonin Da Aka Sauyawa Wuri	Africa
1676	Yan Tawayen Syria Sun Kwato Raqqa Daga Hannun ISIS	World
1677	An shiga rana ta uku da fara taron yaki da cutar kanjamau na kasa da kasa	Health
1678	Fashewar Bututun Mai a Yankin Niger-Delta	World
1679	Gaskiya Ne APC Ta Siyarwa Joshua Dariye Fom Na Tsayawa Takara	Politics
1680	Wasu Gwamnonin APC da PDP Suna Nada Wadanda Za Su Gajesu	Politics
1681	Masu Zanga Zanga A Hong Kong Na Neman Shugaba Trump Ya 'Yantar Da Su	World
1682	Siyasar Gazawa Daga Jam'iyyun Siyasa Ta Kankama A Najeriya	Nigeria
1683	Masar Ta Hallaka 'Yan Bindiga 12 A Birnin Al-Kahira	World
1684	Majalisar Dattawa Ta Bukaci Gwamnatin Tarayya Ta Binciki Bacewar Janar Alkali	Africa
1685	Maganin Kwari Ne Ya Kashe Mutane a Jihar Ondo-WHO	Nigeria
1686	An Kaddamar Da Sabon Sansanin Sojin Najeriya a Birnin Gwari	World
1687	Muhimmancin Zuwa Awo Ga Mata Masu Ciki	Nigeria
1688	Wata Kungiya Tana Yunkurin Yaki Da Zazzabin Cizon Sauro	Health
1689	An Samu Rashin Jituwa Tsakanin Jami'an Tsaro Da Jama'ar Adamawa	World
1690	Koriya Ta Arewa Ta Janye Ofishin Huldar Ta Da Koriya Ta Kudu	Africa
1691	Ciwon Tarin Asma Na Zama Matsala Wajen Daukar Ciki	Nigeria
1692	Gidauniyar Kudi Ta Duniya Na Neman Dala Biliyan $15 Domin Yaki Da Manyan Cututtuka	World
1693	Majalisar Dinkin Duniya ta fara babban taronta na shekarar 2017	World
1694	Onnoghen Ya Ajiye Aikinsa	Nigeria
1695	Sauya Sheka Na Kawo Cikas Ga Yaki Da Cin Hanci a Najeriya – CISLAC	World
1696	Dalilin Da Ya Sa Kamaru Ta Kama ‘Yan Najeriya 30	Africa
1697	Ministan babban birnin tarayya Abuja ya kaddamar da yaki da cutar shan Inna matakin karshe	Health
1698	An Haramta Zanga Zanga, Gangamin Murnar Lashe Zabe a Bauchi	World
1699	Najeriya: Kama Karya Wayen Tsayar Da ‘Yan Takara Na Mayar Da Hannun Agogo Baya	World
1700	An kaddamar da wani shirin yaki da zazzabin cizon sauro da zai ci dala miliyan 82 a Najeriya	Nigeria
1701	‘Yan Sandan Niger Sun Capke Masu Safarar Miyagun Kwayoyi A Yamai	World
1702	An Fatattaki 'Yan ISIS Daga Wani Muhimmin Wuri A Syria	World
1703	Masu Fama Da Cutar Kanjamau Sun YI Zanga Zanga A Zimbabwe	Health
1704	Dubban mutane suna ci gaba da halarta taron kasa da kasa akan kanjamau	World
1705	A Koma Kacokam Kan Tabbatar Da Tsaro Tukuna - Inji Malamai	World
1706	Kwamitin Shugaban Kasa Ya Amince Jihohi Su Samu 'Yan sandansu	Africa
1707	Jami’ar Jos ta kirkiro wata cibiyar yaki da zazzabin cizon sauro	Nigeria
1708	Zabe: Hukumar 'Yan Sandan Najeriya Ta Gargadi Masu Kalaman Batanci	Africa
1709	Koriya Ta Kudu Na Neman Sulhu Da Japan A Fannin Kasuwanci	World
1710	Osinbajo Ya Sallami Shugaban Hukumar Tsaro Ta DSS	Africa
1711	An Kaddamar Da Makon Shayar Da Nono Na Duniya	World
1712	Muryar Amurka Na Binciken Zargin Cewa Wani Dan Jaridarta Yayi Kalamun Batanci a Kafar Internet	World
1713	Matasa dubu uku suke kamuwa da kwayar cutar HIV kowacce rana	Health
1714	Waye Ya Kama Buba Galadima?	Politics
1715	Bauchi: Jam’iyyu 25 Ke Goyon Bayan APC A Zaben Cike Gurbin Sanatan Da Ya Rasu	Politics
1716	An Kaddamar Da Yakin Neman Zaben Shugaban Afghanistan	Africa
1717	Amurka Da Afghanistan Sun Kashe Fararen Hula Fiye Da Taliban	World
1718	Wace Irin Rawa Matasa Za Su Iya Takawa a Siyasar Najeriya?	World
1719	Hukumar Yaki da Cutar kanjamau a jihar Maradi ta fadakar da matasa	Health
1720	An Fara Bada Rigakafin Cutar Kwalara A Mozambique	Health
1721	Yan Boko Haram Sun Sauya Salon Hare-harensu a Jihar Adamawa	Nigeria
1722	Yan Gudun Hijirar Kamaru Sun Kai Dubu 30 a Najeriya	Africa
1723	Yan Gudun Hijira Sun Isa Birnin Sumtra A Kasar Indonisiya	World
1724	Sabuwar Manhajar Da Za Ta Rage Tsawon Lokacin Ganin Likita a Najeriya	Nigeria
1725	Amurka Ta Ce Akwai 'Yan Hezbollah a Venezuela	World
1726	Kashe Mata: Kungiyoyi Sun Yi Zanga Zanga	World
1727	Gwamnan Jihar Osun Adegboyega Oyetola Ya Yi Nasara A Kotun Koli	Politics
1728	Shugaban Amurka Donald Trump Ya Baiwa'Yan Jamiyyar Democrat Sharuda	Africa
1729	Sabon Makami: Amurka Ta Gargadi Koriya Ta Arewa	Nigeria
1730	Cece-Kuce Akan Matsayin Nijar a Zaben Najeriya	Africa
1731	Mutane 12 Sun Mutu Sanadiyar Malalowar Tabo A Phillipines	World
1732	Ana Samun Rahotanni Masu Karo Da Juna Kan Tankar Mai Grace 1	World
1733	Shugaban Amurka da Shugaban China Sun Yi Ganawar Bai Daya	Africa
1734	Abin Da Wasu ‘Yan Najeriya Ke Cewa Kan Kutsen WhatsApp	World
1735	Cibiyar Amurka Na Shirin Kashewa Matan Afirka Miliyoyin Daloli	World
1736	India Ta Ba Najeriya Dala Miliyan 100 Don Bunkasa Fannin Yanar Gizo	Nigeria
1737	An Rantsar Da Sabon Gwamnan Jihar Nasarawa Abdullahi Sule	Politics
1738	Ana Zargin Hukumar Hana Fasa-Kwauri Da Yin Cuwa-Cuwa	World
1739	Burtaniya: Firai Minista May Ta Ajiye Mukaminta	World
1740	An kaddamar da Dokar ‘Yancin Marasa Lafiya A Najeriya	World
1741	MDD Ta Nada Wakili Kan Rikicin Siyasar Sudan	Africa
1742	Lamarin Jin 'Kai a Siriya Na Ci Gaba Da Kazancewa - MDD	World
1743	Kungiyar IS Ta Dauki Alhakin Harin Da Aka Kai Libya	Africa
1744	Gangamin Bunkasa Shuka Ingantaccen Iri Tsakanin Manoman Najeriya	Africa
1745	Ko Wane Irin Kalubale Yan Jarida Su Ke Fuskanta A Najeriya?	World
1746	Takaddama Tsakanin Gwamnati Da Kungiyoyin Kwadago Kan Karin Albashi	World
1747	An Kulla Yarjejeniyar Zaman Lafiya a Sudan	World
1748	Mahimmancin Masai a Kowane Gida	World
1749	An Sami Maganin Jinyar Yara Masu Fama Da Kanjamau	World
1750	Yunwa Tana Kara Ta'azzara A Zimbabwe	World
1751	An Yi Zanga Zangar Kin Jinin Shugabancin Adams Ashimole A Zamfara	World
1752	Yadda Boko Haram Ta Kai Sabon Harin Gudunbali	Nigeria
1753	Alamu Sun Nuna Cewar Kim Ba Zai Wargaza Shirin Nukiliya Ba	World
1754	Buhari Ya Mayar Da Martani Ga Masu Yi Masa Fatan Mutuwa	Nigeria
1755	Najeriya ta Samu Nasara Kan Yaki da Polio	Nigeria
1756	Gobara Ta Kashe Mutane A Kalla 70 a Bangladesh	World
1757	Canada Za Ta Kara Yawan Bakin Haure Da Take Mayarwa Kasarsu	World
1758	Wasu Sanatocin PDP Na Kwana A Majalisar Dattawa Wai Domin Kare Dimokradiya	Politics
1759	Kungiyar IS Ta Dauki Alhakin Hare-Haren Sri Lanka	World
1760	Kwalara ta Barke a Kano	Nigeria
1761	Yadda Farashin Raguna Ya Hau a Bana	World
1762	Amurka Ta Yi Tayin Ladar Bayanai Kan Adnan Abu Walid al-Sahrawi	World
1763	Ana Ci Gaba Da Samun Rarrabuwar Kawuna a Jam'iyyar Moden Lumana	World
1764	Sama Da Kashi 70% Na ‘Yan Najeriya Sun Yi Fama Da Zazzabin Cizon Sauro Bara	World
1765	Najeriya Zata Samarda Na'ura Mai Kwakwalwa Kauyuka	Nigeria
1766	Nijeriya ta Hada Hannu da Kungiyar Lafiya ta Duniya Kan Kiwon Lafiya	World
1767	Ana Sa-ran Samarwa 'Yar Gudun Hijirar Saudiyya a Thailand Mafaka	World
1768	Kotun ICC Ta Samu Ntaganda Da Laifukan Yaki	Africa
1769	Hukumar lafiya ta Duniya ta amince a ba masu lafiya maganin cutar kanjamau	Health
1770	Onnoghen: Majalisar Dattawa Ta Kai Karar Buhari Kotun Koli	Nigeria
1771	Umar Abdulmuttalab da Aka Yiwa Daurin Rai da Rai a Amurka Ya Shigar da Kara Kotu	World
1772	Mutum Tara Sun Mutu a Rikicin Sudan	World
1773	China Ta Gargadi Shugabannin Masu Zanga Zanga a Hong Kong	World
1774	An Nemi Theresa May Ta Sauya Yarjejeniyar Ficewar Birtaniya Daga Kungiyar Tarayyar Turai	World
1775	Ya Yiwu Sinadarin Bitamin D ya Taimakawa Masu Ciwon Makyarkyara	Health
1776	Shugaba Maduro a Shirye Yake Ya Tattauna Da Abokan Adawarsa	World
1777	Yan sandan Najeriya Sun Cafke Wani Gungun 'Yan bindiga	World
1778	Akwai Sauran Aiki A Yaki Da Ebola: Inji Shugaba Obama	World
1779	Cututtukan Da Suka Fi Yawan Kashe Mutane a Fadin Duniya	World
1780	"Sabon silima mai suna ""Juyin Sarauta"" Ya Nuna Rayuwar Hausawa Da Sarauta Gargajiya Shekaru 100 Baya."	World
1781	Illar Cutar Daji Idan Ba a Dauki Matakin Gaggawa Ba	Health
1782	Hukumar Lafiya (WHO) Na Zargin Bullar Cutar Ebola A Kasar Tanzania	Health
1783	Adamawa: APC Ta Yi Watsi Da Sakamakon Zaben Gwamna	Politics
1784	Kungiyar Fulani Na So Gwamnatoci Su Dama Da Ardodi	World
1785	Wasu Jiragen Saman Isra'ila Sun Fadi A Lebanon	World
1786	Najeriya Za Ta Jagoranci Taron Kungiyar Tashoshin Jiragen Ruwa Na Duniya	Africa
1787	Tawagar Taliban Ta Kai Ziyara Rasha	Nigeria
1788	Motsa Jiki Yana Iya Rage Alamun Bakin Ciki	Health
1789	Ana Bukatar Taimakon Gaggawa A Bahamas	World
1790	Majalisar Dinkin Duniya Ta Sa Baki Kan Batun 'Yar Saudiyar Da Ke Neman Mafaka	World
1791	An Yiwa Limaman Abuja Bita Akan Zaben 2019	Politics
1792	APC Ta Lashe Zaben Gwamnan Jahar Osun-INEC	Politics
1793	Kotu Ta Dakatar Da Zaben Adamawa, INEC Ta Kalubalanci Matakin	Politics
1794	Fari a Yankin Somaliland Na Barazana Ga Mutane Da Yawa	World
1795	Koriya Ta Arewa Na Kallon Amurka A Matsayin 'Yar-Shisshigi	World
1796	"""Mun Rufe Kan Iyakarmu Da Benin Don Yaki Da Masu Fasakwabri"" - Buhari"	Nigeria
1797	Dakarun Nigeria Na Neman Janar Idris Alkali Wanda Ya Bace	Politics
1798	Ranar Tunawa da Illar Cinikin Bayi	World
1799	Wasu ‘Yan Giya Sun Markade ‘Yan BB Shida a Gombe	World
1800	Yan Bindiga Sun Kai Hari A Ziarat Kasar Pakistan	World
1801	Kotu Ta Umarci Hukumomin Nijar Su Biya 'Yan Fafutuka Diyya	Africa
1802	An Samu Raguwar Mutuwar Masu Kanjamau a Jihar Neja	World
1803	Masu Zanga Zanga Sun Bijrewa Umurnin Sojin Sudan	Nigeria
1804	Buhari Ya Yi Yekuwar Neman Samun Nasarar Zaben 2019	Nigeria
1805	Amurka Ta Kalubalanci Rasha, Iran Kan Kai Hare-Hare a Syria	World
1806	Gwamnatin Kasar Mali Na Binciken Kasancewar Cutar Ebola	Health
1807	Buhari Ya Gana Da Wasu Gwamnoni Kan Rikicin Dake Faruwa a APC	Nigeria
1808	An Yi Amfani Da ‘Yan Banga A Zabukan Karshe - Inji E.U. -	World
1809	Ruwan Sama Ya Haifar Da Gocewar Laka a Brazil	World
1810	An sami koma baya a shayar da yara nono	World
1811	Adadin Masu Mutuwa a Teku Na Karuwa - Rahoto	World
1812	Nigeriya Tafi Yawan Masu Ciwon Suga A Africa	Nigeria
1813	Borno Ta Kashe Sama Da Milyan 500 Don Sayen Kayan Aikin Wasu Hanyoyi a Jihar	World
1814	EFCC Ta Kama Masu Sayen Kuri'a A Jihar Gombe	Nigeria
1815	Ministan Ilimin Nigeria Ya Umurci Jami'oi Da su Bada Ilimi Mai Inganci	World
1816	El Zakzaky Na Shirin Neman Magani A Wata Kasa Baicin India	World
1817	Mata Masu Ciki 60,000 Suke Mutuwa Kowacce Shekara	Nigeria
1818	Za'a Gina Tashar Motoci Ta Zamani A Obolo Afor Da Ke Jihar Enugu	World
1819	A Yau Akayi Jana'izar Tsohon Shugaban Kasar Masar Morsi	Africa
1820	Sojoji 18 Sun Rasa Rayukansu A Harin 'Yan Ta'adda A Kasar Nijar	Africa
1821	Tawagar Kwallon Kafa Na 'Yan-Matan Najeriya Sun Sake Kafa Tarihi	World
1822	Hukumar Lafiya Ta Duniya Ta Ayyana Dokar Ta Baci Game Da Cutar ZIKA	Health
1823	Dakarun Najeriya Sun Dakile Harin Boko Haram a Bama	Nigeria
1824	Gwamnan Jihar Bauchi Ya Bukaci Ayi Dokar Hana Binciken Shi	Nigeria
1825	An dasawa tsohon mataimakin shugaban Amirka zuciya.	Africa
1826	NIJAR: An Bude Wata Sabuwar unguwa A Yankin Tilabery	Africa
1827	Masana Suna Garagdi ga Masu Ziyara a Kasar Saudiyya Su Kiyaye Tsabtar Hanu Kuma Su Kula....	World
1828	ECOWAS: Yarjejeniyar Yaki Da Laifukan Fashi, Safarar Mutane a Teku	World
1829	Majalisar Dokokin Jihar Kano Na Shirin Yin Sababbin Masarautu A Jihar	Nigeria
1830	Amurka Ta Ce Dole Ne Zimbabwe Ta Yi Wasu Sauye-sauye	Africa
1831	Donald Trump Zai Dauki Matakan Hana Kafofin Tsaron Cuba Mamaye Harkokin Tattalin Arziki	World
1832	Rikicin Siyasa A Jamhuriyyar Nijar Ya Dau Sabon Salo	Africa
1833	MDD Ta Koka Da Kisan Fararen Hula a Yankin Tafkin Chadi	Nigeria
1834	Wata Fitacciyar Makarantar Addinin Musulunci A Duniya Ta Goyi Bayan Yaki Da Cutar Polio	Health
1835	Papa Roman Ya Zaiyarci Kasashen Larabawa	Nigeria
1836	Matasan Kirista Sun Yi Taron Yaki Da Ta'addanci a Nijar	Africa
1837	Da Alamar Agogon Khashoggi Ya Dau Yadda Aka Kashe Shi	World
1838	Likitoci a Kasar Nijar Sun Dauki Matakan Kiyaye Cutar Yoyon Fitsari	Africa
1839	Gwamnonin Kudu Maso Gabas Sun Jaddada Aniyar Inganta Tsaro a Yankin	World
1840	Amurka Za Ta Wargaza Farfagandar Rasha	World
1841	Batun Takaita Hutun Makarantu na Jawo Muhawara	Nigeria
1842	Yan Fansho a Jihar Kebbi Sun Koka Akan Kudaden Su	World
1843	Ma'aikatar Bitalmali Ta Kakabawa Maduro Jr. Takunkumai	Africa
1844	Hukumar dake Kula da Abinci da Magani, FDA, Ta Amince da Fasahar da Ake Sakawa Jikin Kwayar Magani	World
1845	An Kashe Sojojin Najeriya Uku a Filato	World
1846	Tsohon Shugaban Najeriya Shehu Shagari Ya Rasu	Africa
1847	Masana A canada Sun Gano Wata hanyar Yaki Da Cutar Sankara	Health
1848	Turkiyya Ta Caccaki China Saboda Kuntata Ma Kabilar Uighur	World
1849	Ana Zaton Guguwar Irma Ta Isa Florida Ranar Lahadi	World
1850	Majalisar Dokokin Najeriya Ta Tara Ta Fara Aiki A Yau Talata	Nigeria
1851	Abin Da ‘Yan Najeriya Ke Nema Ga ‘Yan Takarar Shugabancin Kasar	World
1852	Abin Da Ya Haddasa Faduwar Jirgin Da Ke Dauke Da Osinbanjo	World
1853	Tababar Sakin Wasu Masu Garkuwa Da Mutane a Masarautar Shani	World
1854	Fatan 'Yan Majalisar Dokokin Najeriya Ga Majalisa Ta Tara	Africa
1855	Rufe Iyaka Ya karya Wasu 'Yan Kasuwar Najeriya - Dan Iyan Nassarawa	Africa
1856	Shirin Bai Wa Jami'an Kiyaye Hadurra Makamai a Najeriya	Nigeria
1857	Abinda Kake Bukatar Sani Gameda Bakon Dauro	Politics
1858	Jagoran Dakarun Da Suka yi Juyin Mulki a Sudan Ya Yi Murabus	World
1859	Gwamnatin Nijar Na Shirin Tsaurara Matakan Gina Wuraren Ibada	Africa
